H,shift,signal,to,so,ao,mo
15,1727,ra_hz750_md_5_pl,-1.2965901678399359,-0.0028412403316747104,0.5,-0.5273571118333006
15,1727,ra_ts_md_8_pl,-2.0976628920397196,-0.004567933184479123,0.6428571428571429,-0.7386200820226649
15,1727,ra_ts_fl_2_pl,-2.305491161979598,-0.005036586012169442,0.5357142857142857,-0.5637614862153756
15,1727,ts_dd0.02_ol,1.748958923917981,0.0037235060002397957,0.5357142857142857,-0.0020120091903851655
15,1727,za_oc750_mu_20_pl,-0.8678662917654538,-0.0018798904344357048,0.5714285714285714,0.2776839339350012
15,1727,za_ep750_mu_20_pl,-0.8678662917654538,-0.0018798904344357048,0.5714285714285714,0.2776839339350012
15,1727,zb_oc750_fl_1_pl,8.670489748603366,0.018395848491151,0.6785714285714286,0.6174544865624373
15,1727,zb_ep750_fl_8_pl,3.7142934144897395,0.007934720395595007,0.6428571428571429,0.4555539409654636
15,1727,zb_oc120_mu_20_pl,1.5895198267033486,0.0035519361381596837,0.6071428571428571,0.5582595281778766
15,1727,zb_ep120_mu_20_pl,1.5895198267033486,0.0035519361381596837,0.6071428571428571,0.5582595281778766
15,1727,zb_oc750_mu_20_pl,5.494743826817369,0.011798195567854552,0.6071428571428571,0.7606441039260161
15,1727,zb_ep750_mu_20_pl,5.494743826817369,0.011798195567854552,0.6071428571428571,0.7606441039260161
15,1727,ra_oc750_fl_1_pl,7.498623514056795,0.0159072104121894,0.6071428571428571,0.5278979319930804
15,1727,ra_oc750_fl_8_pl,3.554021142690795,0.007667012538815299,0.5357142857142857,0.48166527111196183
15,1727,ra_ep750_fl_8_pl,4.546424364774716,0.00967401499407311,0.6071428571428571,0.41323051002910205
15,1727,rb_ep750_fl_8_pl,3.9054474694832675,0.008352312208013968,0.6071428571428571,0.5675221230680603
15,1727,zb_ep750_sg1_v10_pl,6.939687615552688,0.014680436374201744,0.6428571428571429,0.4893992828082201
15,1727,za_xsctop_r20_pv,-2.5292910492088025,-0.006275802458806934,0.6071428571428571,-0.20502957948875394
15,1727,za_xsctop_r20_pd,-5.99875744621463,-0.012915148536940368,0.6785714285714286,-0.7411068605560962
15,1727,zd_xsctop_r15_pd,-5.21330671554732,-0.011287751428810444,0.6428571428571429,-0.5918149915735844
15,1727,ze_xsctop_r15_pd,-0.1400214100563534,-0.00030645148797953103,0.5,-0.4581974117415759
15,1727,ze_xsctop_r20_pd,-0.10720871396075032,-0.00023022991949839255,0.5357142857142857,-0.04315938589569657
15,1727,rb_xsctop_r20_pd,-4.011263809974071,-0.008573794171341576,0.6785714285714286,-0.7340031243827665
15,1727,rb_xsctop_r40_pd,-10.35885121856678,-0.0225130312374045,0.7857142857142857,-0.8704975444316533
15,1727,rc_xsctop_r15_pd,-3.4741186810503617,-0.007613763755612402,0.6071428571428571,-0.8316820899226807
15,1727,rc_xsctop_r120_pd,0.21108590138050173,0.00046068861995013366,0.39285714285714285,-0.32806784518767557
15,1727,rd_xsctop_r15_pd,-2.9364349911496173,-0.006484044331850125,0.6428571428571429,-0.4990161204336387
15,2973,z_paneldisp_40,-8.912411807062787,-0.020228475573426385,0.7142857142857143,-0.3890601084160971
15,2973,z_panelvol_40,-7.156812598414361,-0.01612007859501008,0.7857142857142857,-0.4851871772765401
15,2973,z_panelvol_60,-10.740011531294009,-0.02407893950974266,0.7857142857142857,-0.4028573636310791
15,2973,zz_bbw_D120,2.3539519291560316,0.0051811518013930025,0.5714285714285714,0.09741999420346954
15,2973,zz_bbw_W26,4.430309305939742,0.009758786957064225,0.6071428571428571,0.29904086291140825
15,2973,zz_panelvol_D40,-7.156812598414361,-0.01612007859501008,0.7857142857142857,-0.4851871772765401
15,2973,zz_paneldisp_D40,-8.912411807062787,-0.020228475573426385,0.7142857142857143,-0.3890601084160971
15,2973,zz_panelvol_D60,-10.740011531294009,-0.02407893950974266,0.7857142857142857,-0.4028573636310791
15,2973,zz_ppaneldisp_M3,2.529989403834456,0.0055657244715306975,0.5714285714285714,0.306639012628378
15,2973,z_bbw_120,2.3539519291560316,0.0051811518013930025,0.5714285714285714,0.09741999420346954
15,2973,zz_tsexceed_D375,8.566568704590061,0.018822771120159232,0.75,0.865375668533781
15,2973,zz_coex3_D120,-1.5913991775978469,-0.0035128502408910967,0.6785714285714286,-0.25217298207849487
15,2973,zz_coex2_D150,-4.32579369599506,-0.0095106063068362,0.7142857142857143,-0.6526706551723891
15,2973,cx2_s40,-7.052533175966136,-0.015585776463106271,0.6785714285714286,-0.5812434440625004
15,2973,cx4_m375,-5.904878396434596,-0.012808871377978925,0.6785714285714286,-0.6946729023751514
15,2973,za_cx3_s25,2.4846171172821445,0.005177808643016535,0.5357142857142857,0.26132239571242605
15,2973,zb_dts_60_750,-3.079386430547776,-0.00701334455435515,0.5714285714285714,-0.40041236480082815
15,2973,zb_ats_60_750,-3.5477344544752776,-0.008043892862397373,0.5714285714285714,-0.4854250131020704
15,2973,zb_cx1.5_s90,-0.7067634488296348,-0.0015709064243276116,0.5714285714285714,-0.17597412816445887
15,2973,zb_cx2_s90,-2.9313085440846987,-0.006485393216133173,0.6785714285714286,-0.2944428021211816
15,2973,zb_cx2_m150,-4.32579369599506,-0.0095106063068362,0.7142857142857143,-0.6526706551723891
15,2973,zb_cx3_x30,-6.791411976223017,-0.014664410497110758,0.6428571428571429,-0.12245919646703343
15,2973,zb_cx3_m120,-1.5913991775978469,-0.0035128502408910967,0.6785714285714286,-0.25217298207849487
15,2973,zc_cx3_m50,-12.034297362865205,-0.026808660594342337,0.8214285714285714,-0.36765194518002475
15,2973,zc_cx4_m40,-6.51423410998071,-0.01436613766685696,0.75,-0.2095442326850149
15,2973,zd_cx3_x375,-7.417520172103444,-0.024408520638021847,0.7857142857142857,-0.11260540013359827
15,2973,zd_cx2_m75_pl,-4.756827060800399,-0.011625691313145614,0.7142857142857143,-0.25991814651207956
15,2973,ra_cx2_x75,-2.3276816398790516,-0.005216325209592809,0.6428571428571429,-0.1958299459920729
15,2973,ra_cx2.5_m10,-3.2701411190412335,-0.007158798639290642,0.6428571428571429,-0.7077153296688712
15,2973,ra_cx2.5_m120,-3.032061953126933,-0.0066968984745872095,0.6071428571428571,-0.006153000591924075
15,2973,ra_cx3_x40,-3.4609451098818265,-0.007476348741151384,0.5714285714285714,-0.3082366029377841
15,2973,rc_cx3_s30,-2.72182464045298,-0.005726087009912728,0.6785714285714286,-0.1351739650987619
15,2973,rd_cx2_m375,-5.161749819893425,-0.011397398553283256,0.75,-0.5349608435758355
15,2973,ats_10_120_ph,-1.6098220215588124,-0.003694248949582646,0.6071428571428571,-0.4448150425190059
15,2973,cx2_x10_ph,-3.6107867769505777,-0.008355293443304213,0.6071428571428571,-0.5234021737780696
15,2973,cx2_s25_ph,-6.522812018390466,-0.014943732135347554,0.6785714285714286,-0.9771898941190689
15,2973,cx2.5_x20_ph,-2.9262028945895233,-0.006739850830470129,0.7857142857142857,-0.4831151067194607
15,2973,cx3_m50_ph,-1.0682334358293677,-0.002451181364361954,0.6428571428571429,-0.28648045032792424
15,2973,cx3_m60_ph,1.0772157738146992,0.0024722319028649964,0.42857142857142855,-0.2123321526349745
15,2973,dts_20_250_ch,-2.020796207479335,-0.004358969755099973,0.4642857142857143,-0.3781362527262027
15,2973,cx1.5_m5_ch,-6.7099206827516245,-0.014787504692509001,0.6785714285714286,-0.8828004902925636
15,2973,cx1.5_m10_ch,-5.593725135436408,-0.012269900192574235,0.6785714285714286,-0.9644656154758996
15,2973,cx1.5_m25_ch,-3.2831627958555902,-0.007238228480193176,0.6428571428571429,-0.7224893297050459
15,2973,cx1.5_m30_ch,-2.5283997956310955,-0.005583512859240192,0.6428571428571429,-0.6351833206515127
15,2973,cx1.5_x150_ch,-4.563933732831905,-0.009973202636208212,0.7142857142857143,-0.5276290707260276
15,2973,cx2_s20_ch,-2.522110827182434,-0.005520256431316706,0.6071428571428571,-0.5202351914360979
15,2973,za_rch60_250_ph,-3.407359465772027,-0.009230313736735607,0.6785714285714286,-0.4557340819924276
15,2973,za_cx4_m750_ch,0.08811038853674874,0.00019078430313623773,0.5,-0.34729730365417777
15,2973,zb_cx2_m30_ch,-2.786449703989025,-0.0062644931183694075,0.6785714285714286,-0.39853416952971377
15,2973,zb_cx2_s90_ch,-0.4124648202046014,-0.0009260926341047582,0.6428571428571429,-0.09628010719606092
15,2973,zb_cx2.5_m10_ch,-2.9177578232679204,-0.0065940592782046115,0.6785714285714286,-0.12267301618592932
15,2973,zc_cx1.5_m50_ch,-4.421156911636655,-0.00973458977940267,0.6428571428571429,-0.6627878479586624
15,2973,zc_cx1.5_m60_ch,-6.177996037394022,-0.013579053771387017,0.7142857142857143,-0.7034720642871313
15,2973,zc_cx2_s150_ch,-3.9257663040006605,-0.008590055532409657,0.5714285714285714,-0.5780525805187651
15,2973,zc_bvr_120_ch,-2.806960930301691,-0.00618787626889078,0.5714285714285714,-0.7560583576629948
15,2973,ra_cx1.5_x30_ch,-1.2912047104255497,-0.002908799974765175,0.5357142857142857,-0.10810552295298859
15,2973,ra_cx1.5_s75_ch,-3.3320646073881286,-0.007419061912007474,0.6428571428571429,-0.18017803204237048
15,2973,ra_cx2_x25_ch,0.5543720240327619,0.0012493440641084264,0.5,0.06397192223485997
15,2973,ra_cx2_s60_ch,-3.2819518303970714,-0.007351076654054933,0.6428571428571429,-0.15658008857355357
15,2973,ra_cx2_m75_ch,-1.5470320296101814,-0.0034360765651961778,0.6785714285714286,-0.12098731416937865
15,2973,ra_bd5_75_ch,-5.76126365754124,-0.012956202385964122,0.75,-0.25023722317548236
15,2973,rb_dts_5_750_ch,-2.543067471858865,-0.005599303716840309,0.6071428571428571,-0.3680353404137577
15,2973,rb_dts_60_750_ch,-4.497165913124229,-0.009955288618493152,0.6428571428571429,-0.2984594766224517
15,2973,rb_pdm_50_ch,2.8267292430680726,0.006221210264029942,0.5357142857142857,0.24649743079353714
15,2973,rb_bdd_60_ch,0.10725372065332878,0.00023796523723734753,0.32142857142857145,0.31216081765730386
15,2973,rc_ats_60_500_ch,2.058469245831779,0.0045376560676737565,0.5357142857142857,0.11489251097325712
15,2973,rc_ats_120_750_ch,-2.496978909002993,-0.0054713041435905385,0.6785714285714286,-0.26389521964767176
15,2973,rc_cx1.5_x180_ch,0.34673228328602124,0.0007623455188070505,0.5357142857142857,-0.1823625117365373
15,2973,rc_pdd_75_ch,0.8424412990013308,0.0018190809144167375,0.5714285714285714,0.11396887088963813
15,2973,rd_dts_40_500_ch,1.89792756223087,0.0041683106237353496,0.5714285714285714,0.03979617132762422
15,2973,rd_ats_40_500_ch,3.6645991459498473,0.008005126585043154,0.6071428571428571,0.320863423408915
15,2973,rd_dts_60_500_ch,2.5842145976311217,0.005623629101128347,0.5714285714285714,0.09933776421319683
15,2973,rd_ats_60_500_ch,2.584096980428894,0.005614467753717989,0.5714285714285714,0.372682662692122
15,2973,hz500_sg1.5_v10_pl,-0.19949377969030901,-0.000436184130620465,0.5,-0.2851320618096004
15,2973,hz750_sg1_v20_pl,-0.6331114607987735,-0.0013990563225520503,0.4642857142857143,-0.19442671089784747
15,2973,ts_sg1_v20_ol,-2.5516960501247268,-0.0056029455165264586,0.6071428571428571,-0.291515431450571
15,2973,ra_ts_su1_v10_pl,-2.202782025427262,-0.004816450148079188,0.6428571428571429,-0.6694541324792601
15,2973,hz750_sd1_v60_pl,-0.525205579460251,-0.0011556132442636646,0.5357142857142857,-0.24603730005999405
15,2973,ts_sd1_v120_pl,-4.094595989693846,-0.00887151901202965,0.6071428571428571,-0.12121592500807299
15,2973,ra_ts_sd1_v60_pl,1.0670821586717383,0.0023470517066249696,0.5,-0.22458219433246132
15,2973,hz750_md_5_pl,-1.1724855483340764,-0.0025605089510682966,0.5714285714285714,-0.344848879253882
15,2973,ra_ts_sg2.5_v250,4.406094781749804,0.00966886786826232,0.6428571428571429,0.7020315873575647
15,2973,ra_ts_sg2.5_v250_ch,5.077808805605754,0.01111305702325377,0.6428571428571429,0.7523299933794766
15,2973,ra_ts_mu_5_pl,0.7559375148766911,0.0016572887151243276,0.5,-0.17990771656980736
15,2973,ra_hz750_md_5_pl,0.025135482799144477,5.4850236343939596e-05,0.5714285714285714,-0.22601218389758426
15,2973,ra_ts_md_8_pl,0.4374183505028641,0.0009513917826264873,0.42857142857142855,-0.13245877703509468
15,2973,ra_ts_fl_2_pl,1.5489895377603586,0.0034042452626407704,0.5714285714285714,-0.10413454380954652
15,2973,ts_dd0.02_ol,-3.9126246384009224,-0.008647287250984514,0.6071428571428571,-0.30109053829735033
15,2973,za_oc750_mu_20_pl,-0.6003654147976125,-0.0013220683550319579,0.5357142857142857,0.14136363492108683
15,2973,za_ep750_mu_20_pl,-0.6003654147976125,-0.0013220683550319579,0.5357142857142857,0.14136363492108683
15,2973,zb_oc750_fl_1_pl,1.3811406215961284,0.003034953861960177,0.6071428571428571,0.47369975226269
15,2973,zb_ep750_fl_8_pl,2.6455719986585473,0.0057415842153157315,0.6071428571428571,0.4165455032957997
15,2973,zb_oc120_mu_20_pl,-3.4894628739534688,-0.007646371329706969,0.6785714285714286,-0.5721309863164041
15,2973,zb_ep120_mu_20_pl,-3.4894628739534688,-0.007646371329706969,0.6785714285714286,-0.5721309863164041
15,2973,zb_oc750_mu_20_pl,3.2756647801941106,0.007175052520062064,0.6428571428571429,0.5191196890320168
15,2973,zb_ep750_mu_20_pl,3.2756647801941106,0.007175052520062064,0.6428571428571429,0.5191196890320168
15,2973,ra_oc750_fl_1_pl,3.65999333939375,0.008016497948932666,0.6428571428571429,0.6375409895712706
15,2973,ra_oc750_fl_8_pl,5.563108743789463,0.012255059195003914,0.6785714285714286,0.6985253916873545
15,2973,ra_ep750_fl_8_pl,2.7422482600597564,0.005970918655673341,0.5357142857142857,0.5388776841285058
15,2973,rb_ep750_fl_8_pl,1.7882089531025844,0.00389992869633099,0.5714285714285714,0.27495530503677695
15,2973,zb_ep750_sg1_v10_pl,-1.9633775057460057,-0.004263125626217001,0.5,0.20682939356979282
15,2973,za_xsctop_r20_pv,-10.167712499301187,-0.025905431437339477,0.8928571428571429,-0.7046858773293698
15,2973,za_xsctop_r20_pd,-1.739888058585641,-0.0038698398007132595,0.5357142857142857,0.1219097531992961
15,2973,zd_xsctop_r15_pd,0.5545055447393542,0.0012502956871294213,0.6071428571428571,0.1021158689091381
15,2973,ze_xsctop_r15_pd,2.207806342570738,0.004812237002847386,0.6071428571428571,0.2731747094581373
15,2973,ze_xsctop_r20_pd,5.222508832870331,0.011400918607304966,0.6785714285714286,0.6472533599901662
15,2973,rb_xsctop_r20_pd,1.3823261625143513,0.0030682887310715667,0.5357142857142857,0.5051694517325173
15,2973,rb_xsctop_r40_pd,-0.4893274954452696,-0.001090064252653955,0.4642857142857143,0.061596077166368085
15,2973,rc_xsctop_r15_pd,0.24841320384124815,0.0005464727746999909,0.5,0.1291281204360474
15,2973,rc_xsctop_r120_pd,-4.81101870623112,-0.010592280538355092,0.6785714285714286,-0.7791086974455914
15,2973,rd_xsctop_r15_pd,2.656355955242487,0.005810207034678105,0.6428571428571429,0.057913810563985986
15,5563,z_paneldisp_40,-3.0235771379269183,-0.006596615132544448,0.5714285714285714,-0.05688126356765596
15,5563,z_panelvol_40,-3.254236441606772,-0.007089084563364323,0.5714285714285714,-0.04883040426310279
15,5563,z_panelvol_60,5.5062500226674125,0.012110563474304892,0.75,0.5661937439945814
15,5563,zz_bbw_D120,0.13530097509545222,0.00029097116993564986,0.5357142857142857,0.4487309787401204
15,5563,zz_bbw_W26,0.3095254170419073,0.0006700994554497131,0.35714285714285715,0.3621493644272596
15,5563,zz_panelvol_D40,-3.254236441606772,-0.007089084563364323,0.5714285714285714,-0.04883040426310279
15,5563,zz_paneldisp_D40,-3.0235771379269183,-0.006596615132544448,0.5714285714285714,-0.05688126356765596
15,5563,zz_panelvol_D60,5.5062500226674125,0.012110563474304892,0.75,0.5661937439945814
15,5563,zz_ppaneldisp_M3,-1.0898743153963435,-0.00237686391432429,0.4642857142857143,-0.5704071216287206
15,5563,z_bbw_120,0.13530097509545222,0.00029097116993564986,0.5357142857142857,0.4487309787401204
15,5563,zz_tsexceed_D375,1.5794352690794378,0.0034496035304880657,0.5357142857142857,0.31643277655294033
15,5563,zz_coex3_D120,4.13835748294987,0.009182710016138573,0.6071428571428571,0.05140724861864556
15,5563,zz_coex2_D150,1.8482596515738234,0.004085204963440503,0.6071428571428571,-0.06314583710593837
15,5563,cx2_s40,-2.6209064454240423,-0.005703037495520147,0.6071428571428571,0.10144164641778736
15,5563,cx4_m375,-5.697128344302385,-0.012118718545518437,0.6428571428571429,-0.21658016386351633
15,5563,za_cx3_s25,-0.38767904666114744,-0.0008521044917887965,0.5,-0.4467864004020222
15,5563,zb_dts_60_750,0.8637412097614954,0.0019088931959939104,0.5714285714285714,-0.1671557054047117
15,5563,zb_ats_60_750,0.49501640251399237,0.0010897361184927234,0.6071428571428571,-0.2084036007030133
15,5563,zb_cx1.5_s90,5.1049430881198985,0.011282687582163109,0.6428571428571429,0.3883559776568904
15,5563,zb_cx2_s90,6.712455548648845,0.014876814170916963,0.6428571428571429,0.6031782600301041
15,5563,zb_cx2_m150,1.8482596515738234,0.004085204963440503,0.6071428571428571,-0.06314583710593837
15,5563,zb_cx3_x30,-5.418029867520888,-0.012107230754332454,0.6428571428571429,-0.4642321150369431
15,5563,zb_cx3_m120,4.13835748294987,0.009182710016138573,0.6071428571428571,0.05140724861864556
15,5563,zc_cx3_m50,1.2501254630465843,0.0027884100537714507,0.5,-0.019061760157002162
15,5563,zc_cx4_m40,3.1902442104007,0.007046938933753133,0.6071428571428571,-0.0060333098347817304
15,5563,zd_cx3_x375,6.096740972254486,0.02089509302509973,0.6071428571428571,0.7492310721286569
15,5563,zd_cx2_m75_pl,-0.6606428105756063,-0.0014826320431671758,0.5714285714285714,-0.34380497460991527
15,5563,ra_cx2_x75,5.827823112392632,0.012951075382251487,0.5714285714285714,0.5896798342071681
15,5563,ra_cx2.5_m10,-1.3422961483947693,-0.0029571535773401103,0.5714285714285714,-0.43080562434471753
15,5563,ra_cx2.5_m120,-0.9560193452854108,-0.0021204902054824393,0.5,0.06292532944066549
15,5563,ra_cx3_x40,-0.7520671512971938,-0.0016773168092636404,0.5714285714285714,-0.35391016137055953
15,5563,rc_cx3_s30,-2.0195819899299665,-0.004538156380692604,0.5,-0.31705500638785844
15,5563,rd_cx2_m375,-3.093084968338846,-0.006819458099089182,0.7142857142857143,-0.6807296162525588
15,5563,ats_10_120_ph,-3.255163746791214,-0.007454416929336183,0.5,-0.12513881044520064
15,5563,cx2_x10_ph,0.844392846846383,0.0019491291475113859,0.5357142857142857,-0.014097480990926203
15,5563,cx2_s25_ph,2.5081270312054658,0.005733732592668073,0.6428571428571429,0.6283766725797858
15,5563,cx2.5_x20_ph,3.545020808394872,0.008322239143974897,0.7857142857142857,0.22278507215207888
15,5563,cx3_m50_ph,-1.794279755460713,-0.0040691288313984275,0.5,0.11670824773892559
15,5563,cx3_m60_ph,-1.094760153603142,-0.002480793127365266,0.5,0.1702230897842073
15,5563,dts_20_250_ch,-2.0196226590184265,-0.004271644365697436,0.4642857142857143,-0.26940970076669785
15,5563,cx1.5_m5_ch,-1.0467887818854376,-0.002183033146243074,0.5357142857142857,-0.32901723572179553
15,5563,cx1.5_m10_ch,-2.2836253487148404,-0.004825089291257023,0.5,-0.5655675061421047
15,5563,cx1.5_m25_ch,-3.131965420035626,-0.006597818726798599,0.6785714285714286,-0.603496677865707
15,5563,cx1.5_m30_ch,-2.8690458244759913,-0.0060600541013132725,0.6785714285714286,-0.5508826753344944
15,5563,cx1.5_x150_ch,1.1831206989630128,0.002529857644597233,0.5714285714285714,0.059251295974600465
15,5563,cx2_s20_ch,1.0301568827484475,0.0021567338045996864,0.5714285714285714,-0.18939214610689845
15,5563,za_rch60_250_ph,10.456358437838304,0.029152560374796327,0.8928571428571429,0.892368307890017
15,5563,za_cx4_m750_ch,-8.967560830350155,-0.019063522523054627,0.7142857142857143,-0.8666788770856613
15,5563,zb_cx2_m30_ch,0.66402106441162,0.0014353434257387554,0.5,-0.08693381990276713
15,5563,zb_cx2_s90_ch,-0.6977573916962877,-0.001494738469587531,0.5,-0.24900718668629135
15,5563,zb_cx2.5_m10_ch,-0.18324653239445413,-0.00039549959288726066,0.39285714285714285,-0.1257671330571628
15,5563,zc_cx1.5_m50_ch,-1.3587058313524285,-0.002874116359341261,0.5714285714285714,-0.40860102932741815
15,5563,zc_cx1.5_m60_ch,-1.844615159762674,-0.003886552853149816,0.5714285714285714,-0.4340794679034128
15,5563,zc_cx2_s150_ch,-8.001795619445168,-0.01677886862014652,0.7142857142857143,-0.5123183875011034
15,5563,zc_bvr_120_ch,-4.494678851537803,-0.00960500392469854,0.6785714285714286,-0.4267968631178177
15,5563,ra_cx1.5_x30_ch,4.187979066399154,0.00918817007296524,0.6428571428571429,-0.04347401725050332
15,5563,ra_cx1.5_s75_ch,0.22168093998333693,0.0004794049902399067,0.5714285714285714,-0.28169786607244535
15,5563,ra_cx2_x25_ch,2.3083428253618523,0.005014174568874097,0.5,0.13238908831716584
15,5563,ra_cx2_s60_ch,-0.3366308783675432,-0.0007316367038870397,0.5357142857142857,-0.3841032595947976
15,5563,ra_cx2_m75_ch,2.7333241024429173,0.005899904240589393,0.5,-0.23511105979254973
15,5563,ra_bd5_75_ch,-0.3809909231428244,-0.0008041126201092652,0.5357142857142857,-0.09464105677611798
15,5563,rb_dts_5_750_ch,-0.8212078013410768,-0.001761486038697635,0.5,-0.5581527620628203
15,5563,rb_dts_60_750_ch,-0.8357004057684295,-0.001764761466652276,0.5,-0.4795246678698604
15,5563,rb_pdm_50_ch,-3.069217512429519,-0.0065879672178342785,0.5714285714285714,-0.23471721865906778
15,5563,rb_bdd_60_ch,1.2999371590307662,0.0028560705251278184,0.6428571428571429,-0.012582999718915017
15,5563,rc_ats_60_500_ch,-2.740335897142377,-0.006086321069861345,0.6071428571428571,-0.27959766564096106
15,5563,rc_ats_120_750_ch,-6.777361516951019,-0.014504192292620871,0.7142857142857143,-0.9495173515281656
15,5563,rc_cx1.5_x180_ch,-2.999004866268502,-0.00653606806360163,0.6071428571428571,-0.6886991167963392
15,5563,rc_pdd_75_ch,4.0021866756595195,0.00867485756237163,0.6071428571428571,0.14547007730961098
15,5563,rd_dts_40_500_ch,2.9460647045076693,0.006457081263984865,0.6428571428571429,0.2226363381415796
15,5563,rd_ats_40_500_ch,2.468342703988067,0.005441189418110892,0.5357142857142857,0.11103294382190416
15,5563,rd_dts_60_500_ch,-0.40147931985853763,-0.0008815603311271847,0.4642857142857143,-0.29590000395747024
15,5563,rd_ats_60_500_ch,-0.9146786199301579,-0.0020107141947071083,0.6071428571428571,-0.3167986315539465
15,5563,hz500_sg1.5_v10_pl,2.0769020884083917,0.004574928804857492,0.5714285714285714,0.43394145064161777
15,5563,hz750_sg1_v20_pl,2.446185295528378,0.0053238159113302985,0.6428571428571429,0.35705996162351833
15,5563,ts_sg1_v20_ol,-3.36068373196084,-0.007211132053638991,0.6428571428571429,-0.5305320475101695
15,5563,ra_ts_su1_v10_pl,5.820239086608861,0.013043748611969719,0.75,0.2430946213496395
15,5563,hz750_sd1_v60_pl,2.9234097306227893,0.006262233103783155,0.6428571428571429,0.7423263391173789
15,5563,ts_sd1_v120_pl,2.93012923159101,0.0062434500166227425,0.6071428571428571,0.7283551226693389
15,5563,ra_ts_sd1_v60_pl,6.55797337347693,0.014479265848140577,0.75,0.46180666067389214
15,5563,hz750_md_5_pl,0.9370775369360904,0.0020264215983268885,0.6428571428571429,0.36455019479526907
15,5563,ra_ts_sg2.5_v250,-2.4335434086913725,-0.005279338985437199,0.6428571428571429,-0.1703972001095533
15,5563,ra_ts_sg2.5_v250_ch,-2.661316133582515,-0.005767240834157417,0.6428571428571429,-0.1943109414606438
15,5563,ra_ts_mu_5_pl,6.883713494435343,0.015340958072076472,0.75,0.345438951763994
15,5563,ra_hz750_md_5_pl,4.98203550550655,0.011062969836939662,0.6785714285714286,0.39303753215673704
15,5563,ra_ts_md_8_pl,6.261103954305438,0.01385426108641219,0.6785714285714286,0.5618100939830067
15,5563,ra_ts_fl_2_pl,7.2916883995590736,0.01629034379166433,0.75,0.24744172814367965
15,5563,ts_dd0.02_ol,-1.029029040125688,-0.0021956050503125213,0.5714285714285714,0.024198084259691364
15,5563,za_oc750_mu_20_pl,5.0085413016852876,0.010634504453476468,0.6071428571428571,0.7206225311392189
15,5563,za_ep750_mu_20_pl,5.0085413016852876,0.010634504453476468,0.6071428571428571,0.7206225311392189
15,5563,zb_oc750_fl_1_pl,3.5462068507244933,0.007583308590420945,0.6071428571428571,0.4170226406897959
15,5563,zb_ep750_fl_8_pl,4.695482228950453,0.010101342716539952,0.5714285714285714,0.4842348336981026
15,5563,zb_oc120_mu_20_pl,0.5820156742547451,0.0012765062372793179,0.5,0.3617368942363274
15,5563,zb_ep120_mu_20_pl,0.5820156742547451,0.0012765062372793179,0.5,0.3617368942363274
15,5563,zb_oc750_mu_20_pl,4.6819496225261,0.010175162985585906,0.7142857142857143,0.718242377594393
15,5563,zb_ep750_mu_20_pl,4.6819496225261,0.010175162985585906,0.7142857142857143,0.718242377594393
15,5563,ra_oc750_fl_1_pl,2.5085982763021595,0.005358245599864808,0.5,0.5763421176220632
15,5563,ra_oc750_fl_8_pl,1.0906147833596438,0.002315921052259362,0.5357142857142857,0.28384052365848506
15,5563,ra_ep750_fl_8_pl,1.9858823659471576,0.004224936248423683,0.5,0.4760346785149046
15,5563,rb_ep750_fl_8_pl,3.729190783976829,0.007959835325268838,0.5714285714285714,0.504598624185169
15,5563,zb_ep750_sg1_v10_pl,3.6240893333485995,0.007773949571014571,0.6071428571428571,0.5020266843238611
15,5563,za_xsctop_r20_pv,-3.0577919505902735,-0.007379206224410073,0.6428571428571429,-0.6198299990127596
15,5563,za_xsctop_r20_pd,-1.7802982915836614,-0.003783174382401111,0.5357142857142857,-0.38999817741026976
15,5563,zd_xsctop_r15_pd,4.492448233740369,0.00962428096732032,0.6071428571428571,0.23528185520179942
15,5563,ze_xsctop_r15_pd,-4.99371281646685,-0.010657763523140573,0.8571428571428571,-0.17231528233436688
15,5563,ze_xsctop_r20_pd,-8.305121182407124,-0.017886808530736875,0.8214285714285714,-0.26338077139786564
15,5563,rb_xsctop_r20_pd,-4.962637911951418,-0.010644458792556544,0.5714285714285714,-0.5764081619144041
15,5563,rb_xsctop_r40_pd,1.431126982192373,0.0031180971786152756,0.6428571428571429,0.09849855255492364
15,5563,rc_xsctop_r15_pd,-1.9770061095552758,-0.004258655298889358,0.6071428571428571,0.020767226151358568
15,5563,rc_xsctop_r120_pd,-2.149167916056865,-0.004630600996322454,0.5357142857142857,0.03070830390319293
15,5563,rd_xsctop_r15_pd,-0.470783017390627,-0.0010107854588417564,0.5357142857142857,-0.38657146522986274
15,3692,z_paneldisp_40,3.0281740827489547,0.006531075138264564,0.6071428571428571,0.5552410338675897
15,3692,z_panelvol_40,2.8254516113936794,0.006160969677909023,0.6071428571428571,0.831999231146412
15,3692,z_panelvol_60,-3.875193040038978,-0.008485084832976386,0.5714285714285714,0.010156125543054756
15,3692,zz_bbw_D120,4.946783305825842,0.010749707715369039,0.6071428571428571,0.9356072552263907
15,3692,zz_bbw_W26,4.025559478335217,0.00870856945411791,0.6785714285714286,0.8186293864136857
15,3692,zz_panelvol_D40,2.8254516113936794,0.006160969677909023,0.6071428571428571,0.831999231146412
15,3692,zz_paneldisp_D40,3.0281740827489547,0.006531075138264564,0.6071428571428571,0.5552410338675897
15,3692,zz_panelvol_D60,-3.875193040038978,-0.008485084832976386,0.5714285714285714,0.010156125543054756
